Index,Sort_ID,ID,Text_Unit_ID,Stressed_Unit,Morph,Lemma,Analysis,Rel,Trans,Part_Of_Speech,Meaning,Textual_Unit,Translation
292,8,116220,S0021-41,inna reta,reta,rét 1,gen.pl.,,,noun,thing,.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
293,9,116221,S0021-41,corptha,corptha,corpdae,gen.pl.masc.,,,adjective,"corporeal, bodily, physical, actual",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
294,10,116222,S0021-41,órdd,órd,ord 1,nom.sg.,,,noun,"order, sequence, class of persons",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
295,11,116223,S0021-41,isnaib retaib ,i,i,dat.,,,preposition,"in, into",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
296,12,116224,S0021-41,isnaib retaib,snaib,in 1,dat.pl.masc.,,,definite_article,"the, definite article",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
297,13,116225,S0021-41,isnaib retaib,retaib,rét 1,dat.pl.,,,noun,thing,.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
298,14,116226,S0021-41,in tucht-sin,in,in 1,dat.sg.masc.,,,definite_article,"the, definite article",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
299,15,116227,S0021-41,in tucht-sin,tucht,tucht,dat.sg.,,,noun,"form, shape; manner, method",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
300,16,116228,S0021-41,in tucht-sin,sin,-sin,,,,particle_demonstrative_distal,"that, those",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
301,1,139985,S0021-41,.i.,.i.,.i.,,,,,"id est, it is",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
302,4,139986,S0021-41,.i.,.i.,.i.,,,,,"id est, it is",.i. ius ordinis .i. fochosmailius inna reta corptha órdd isnaib retaib in tucht sin,"That is, ius ordinis; that is, after the likeness of the corporeal things [is the] order in the things in that way."
303,3,116229,S0021-42,du·rurgabsam,du·rurgabsam,do·furcaib,augm.1pl.pret.,,intrans.,verb,"to raise, to lift up",.i. dururgabsam,"That is, we have arisen."
304,2,116230,S0021-42,du·rurgabsam,du·,do·,,,,particle_preverb,aspectual and lexicalized meanings,.i. dururgabsam,"That is, we have arisen."
305,1,139987,S0021-42,.i.,.i.,.i.,,,,,"id est, it is",.i. dururgabsam,"That is, we have arisen."
306,1,116231,S0021-43,deedi,deedi,deëid,nom.pl.masc.,,,adjective,"idle, unemployed; averse to toil or labour, inactive; careless, unconstrained, unembarrassed, undistressed, at ease",deedi,idle
307,1,116232,S0021-44,ci for·rásus-sa,ci,cía 2,,,,conjunction,"concessive and explicative: even, although",ci forrásussa,even if I have advanced
308,5,116233,S0021-44,ci for·rásus-sa,for·rásus,for·ása,augm.1sg.pret.,,intrans.,verb,"to grow, increase ",ci forrásussa,even if I have advanced
309,2,116234,S0021-44,ci for·rásus-sa,for·,for·,,,,particle_preverb,aspectual and lexicalized meanings,ci forrásussa,even if I have advanced
310,3,116235,S0021-44,ci for·rásus-sa,r,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",ci forrásussa,even if I have advanced
311,4,116236,S0021-44,ci for·rásus-sa,sa,nota augens,1sg.,,,particle_pronominal,emphasising particle,ci forrásussa,even if I have advanced
312,1,116237,S0021-45,ate,ate,ate,,,,interjection,"asseverative: truly, indeed, nay, no/nay",ate níchumgaim,"No, I cannot do it."
313,2,116238,S0021-45,ní·chumgaim,ní·,ní 3,,,,particle_negative_main,not,ate níchumgaim,"No, I cannot do it."
314,3,116239,S0021-45,ní·chumgaim,∅,3sg.neut.inf.pron.,A,,,pronoun_infixed,it,ate níchumgaim,"No, I cannot do it."
315,5,116240,S0021-45,ní·chumgaim,·chumgaim,con·icc,1sg.pres.ind.,,trans.,verb,"to can, to be capable of; to be able, to have power over",ate níchumgaim,"No, I cannot do it."
316,4,116241,S0021-45,ní·chumgaim,·chum,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,ate níchumgaim,"No, I cannot do it."
317,2,116242,S0021-46,ni·frithtáig-sa,ni·,ní 3,,,,particle_negative_main,not,.i. ni frithtáigsa,"That is, I do not oppose."
318,4,116243,S0021-46,ni·frithtáig-sa,·frithtáig,fris·tét,1sg.pres.ind.,,unclear,verb,"to go towards; to encounter, to meet, to answer",.i. ni frithtáigsa,"That is, I do not oppose."
319,3,116244,S0021-46,ni·frithtáig-sa,·frith,fris·,,,,particle_preverb,aspectual and lexicalized meanings,.i. ni frithtáigsa,"That is, I do not oppose."
320,5,116245,S0021-46,ni·frithtáig-sa,sa,nota augens,1sg.,,,particle_pronominal,emphasising particle,.i. ni frithtáigsa,"That is, I do not oppose."
321,1,139988,S0021-46,.i.,.i.,.i.,,,,,"id est, it is",.i. ni frithtáigsa,"That is, I do not oppose."
322,2,116246,S0021-47,mad fír,ma,ma,,,,conjunction,"conditional: if, according to; ""unless"" with negative and subjunctive verb",.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
323,3,116247,S0021-47,mad fír,d,is 1,3sg.pres.subj.,,intrans.,verb,"to be, the copula",.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
324,4,116248,S0021-47,mad fír,fír,fír,nom.sg.fem.,,,adjective,"true, veracious, real ",.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
325,5,116249,S0021-47,in brithemnacht,in,in 1,nom.sg.fem.,,,definite_article,"the, definite article",.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
326,6,116250,S0021-47,in brithemnacht,brithemnacht,brithemnacht,nom.sg.,,,noun,"judging, judgment, adjudication",.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
327,7,116251,S0021-47,bess,bess,ad·tá,3sg.pres.subj.rel.,,intrans.,verb,"to be, to exist, ",.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
328,8,116252,S0021-47,in mente,in,in (Lat),,,,preposition,"in, into ",.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
329,9,116253,S0021-47,in mente,mente,mens,abl.sg.,,,noun,mind,.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
330,1,139989,S0021-47,.i.,.i.,.i.,,,,,"id est, it is",.i. madfír in brithemnacht bess in mente,"that is, if the judgment that is in the mind be true"
331,2,116254,S0021-48,is sain,is,is 1,3sg.pres.ind.,,intrans.,verb,"to be, the copula",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
332,3,116255,S0021-48,is sain,sain,sain,nom.sg.neut.,,,adjective,"different, distinct, separate, peculiar, special ",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
333,7,116256,S0021-48,do·n-adbantar,do·nadbantar,do·adbat,3sg.pres.ind.pass.,Yes,pass.,verb,"to show, to display, to demonstrate, to appear",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
334,4,116257,S0021-48,do·n-adbantar,do·,do·,,,,particle_preverb,aspectual and lexicalized meanings,.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
335,5,116258,S0021-48,do·n-adbantar,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
336,8,116259,S0021-48,sensibus,sensibus,sensus,dat.pl.,,,noun,"perception, a feeling, understanding, reason",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
337,6,116260,S0021-48,do·n-adbantar,·nad,ad· 1,,,,particle_preverb,aspectual and lexicalized meanings,.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
338,9,116261,S0021-48,7 amal ṁbís,7,ocus 2,,,,conjunction,"coordinating: and, since ",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
339,10,116262,S0021-48,7 amal ṁbís,amal,amail 2,,,,conjunction,"as, like; translating Latin ut ",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
340,11,116263,S0021-48,7 amal ṁbís,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
341,12,116264,S0021-48,7 amal ṁbís,ṁbís,ad·tá,3sg.hab.rel.,Yes,intrans.,verb,"to be, to exist, ",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
342,13,116265,S0021-48,iarum,iarum,íar 1,3sg.neut.,,,preposition,"after, behind, across, along, beyond, according to",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
343,1,139990,S0021-48,.i.,.i.,.i.,,,,,"id est, it is",.i. issain donadbantar sensibus 7 amal ṁbís iarum,"That is, how it is shown in the senses and as it is afterwards are different."
344,2,116266,S0021-49,dús,dús,dús,,,,complementiser,"if, whether",.i. dús innadnutmaligetar,"that is, to see if they are not unsteady"
345,3,116267,S0021-49,in nad·n-utmaligetar,in,in 2,,,,particle_interrogative,question particle,.i. dús innadnutmaligetar,"that is, to see if they are not unsteady"
346,4,116268,S0021-49,in nad·n-utmaligetar,nad·,nád 1,interr.,,,particle_negative_subordinate,that...not,.i. dús innadnutmaligetar,"that is, to see if they are not unsteady"
347,5,116269,S0021-49,in nad·n-utmaligetar,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. dús innadnutmaligetar,"that is, to see if they are not unsteady"
348,6,116270,S0021-49,in nad·n-utmaligetar,·nutmaligetar,utmallaigidir,3pl.pres.ind.,Yes,unclear,verb,"to be/become unsteady, to waver",.i. dús innadnutmaligetar,"that is, to see if they are not unsteady"
349,1,139991,S0021-49,.i.,.i.,.i.,,,,,"id est, it is",.i. dús innadnutmaligetar,"that is, to see if they are not unsteady"
350,1,116009,S0021-5,inna rei,inna,in 1,nom.pl.fem.,,,definite_article,"the, definite article",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
351,2,116010,S0021-5,inna rei,rei,ré,nom.pl.,,,noun,"space, interval of time ; period; lapse of time; space, intervening distance",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
352,3,116011,S0021-5,file,file,ad·tá,3sg.pres.ind.rel.,Yes,intrans.,verb,"to be, to exist, ",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
353,4,116012,S0021-5,iter na secht,iter,eter,acc.,,,preposition,"between, among; both...and... ",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
354,5,116013,S0021-5,iter na secht ,na,in 1,acc.pl.neut.,,,definite_article,"the, definite article",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
355,6,116014,S0021-5,iter na secht,secht,secht 1,,,,numeral,seven,inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
356,7,116015,S0021-5,ṅ-airṅdrecha,ṅairṅdrecha,airndrethach,acc.pl.fem.,,,adjective,"erring, wandering about",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
357,8,116016,S0021-5,it hé,it,is 1,3pl.pres.ind.,,intrans.,verb,"to be, the copula",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
358,9,116017,S0021-5,it hé,hé,3pl.indp.pron.,nom.pl.,,,pronoun_independent,"they, them",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
359,10,116018,S0021-5,nime,nime,nem,nom.pl.,,,noun,"heaven, the abode of the blessed, ceiling, sky",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
360,13,116019,S0021-5,as·bertar,as·bertar,as·beir,3pl.pres.ind.pass.,Yes,pass.,verb,"to say, to speak, to call , mention",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
361,11,116020,S0021-5,as·bertar,as·,as· 1,,,,particle_preverb,aspectual and lexicalized meanings,inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
362,12,116021,S0021-5,as·bertar,∅,len.rel.particle,,,,particle_relative,leniting relative particle,inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
363,14,116022,S0021-5,and,and,i,3sg.neut.dat.,,,preposition,"in, into",inna rei file iter na secht ṅairṅdrecha ithé nime asbertar and,"The spaces that are between the seven planets, these are the heavens which are mentioned here."
364,1,116271,S0021-50,dús,dús,dús,,,,complementiser,"if, whether",dús innárdamar su,to see if you have conceded
365,2,116272,S0021-50,in·n-árdamar-su,in,in 2,,,,particle_interrogative,question particle,dús innárdamar su,to see if you have conceded
366,5,116273,S0021-50,in·n-árdamar-su,·nárdamar,ad·daim,augm.2sg.pret.,,unclear,verb,"to acknowledge, to admit, to concede, to confess, grant; to avow, declare",dús innárdamar su,to see if you have conceded
367,3,116274,S0021-50,in·n-árdamar-su,·ná,ad· 1,,,,particle_preverb,aspectual and lexicalized meanings,dús innárdamar su,to see if you have conceded
368,4,116275,S0021-50,in·n-árdamar-su,r,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",dús innárdamar su,to see if you have conceded
369,6,116276,S0021-50,in·n-árdamar-su,su,nota augens,2sg.,,,particle_pronominal,emphasising particle,dús innárdamar su,to see if you have conceded
370,6,116277,S0021-51,cach anim,cach,cach,nom.sg.fem.,,,adjective_quantifier,"every, each, all, any ",.i. cachanim indegid álaile,"that is, each soul after the other"
371,5,116278,S0021-51,cach anim,anim,ainimm,nom.sg.,,,noun,soul (as opposed to the body) ,.i. cachanim indegid álaile,"that is, each soul after the other"
372,2,116279,S0021-51,i ndegid,i,i,acc.,,,preposition,"in, into",.i. cachanim indegid álaile,"that is, each soul after the other"
373,3,116280,S0021-51,i ndegid,ndegid,degaid,dat.sg.,,,verbal_noun,"the act of pursuing; pursuit, search (i ndegaid)",.i. cachanim indegid álaile,"that is, each soul after the other"
374,4,116281,S0021-51,álaile,álaile,alaile,gen.sg.fem.,,,adjective_pronominal,"other, the other",.i. cachanim indegid álaile,"that is, each soul after the other"
375,1,139992,S0021-51,.i.,.i.,.i.,,,,,"id est, it is",.i. cachanim indegid álaile,"that is, each soul after the other"
376,1,116282,S0021-52,in·n-atmai-su,in,in 2,,,,particle_interrogative,question particle,innatmaisu,Do you concede?
377,3,116283,S0021-52,in·n-atmai-su,·natmai,ad·daim,2sg.pres.ind.,,unclear,verb,"to acknowledge, to admit, to concede, to confess, grant; to avow, declare",innatmaisu,Do you concede?
378,2,116284,S0021-52,in·n-atmai-su,·na,ad· 1,,,,particle_preverb,aspectual and lexicalized meanings,innatmaisu,Do you concede?
379,4,116285,S0021-52,in·n-atmai-su,su,nota augens,2sg.,,,particle_pronominal,emphasising particle,innatmaisu,Do you concede?
380,2,116286,S0021-53,lee,lee,la,3sg.fem.,,,preposition,"with, by, along with, and, in addition to, as well as, on account of, because of, by reason of",.i. lee fadeissne,"that is, by herself"
381,3,116287,S0021-53,fadeissne,fadeissne,fadesin,3sg.fem.,,,pronoun_emphatic,self,.i. lee fadeissne,"that is, by herself"
382,1,139993,S0021-53,.i.,.i.,.i.,,,,,"id est, it is",.i. lee fadeissne,"that is, by herself"
383,2,116288,S0021-54,dasachtaigte,dasachtaigte,dásachtaigthe,nom.sg.,,,verbal_participle,being crazy,.i. dasachtaigte,"that is, being crazy"
384,1,139994,S0021-54,.i.,.i.,.i.,,,,,"id est, it is",.i. dasachtaigte,"that is, being crazy"
385,3,116289,S0021-55,du·fórṅditer,du·fórṅditer,do·foirndea,3pl.pres.ind.pass.,,pass.,verb,"to express, to signify, to determine, to mark out, to delineate",dufórṅditer,They are represented.
386,1,116290,S0021-55,du·fórṅditer,du·,do·,,,,particle_preverb,aspectual and lexicalized meanings,dufórṅditer,They are represented.
387,2,116291,S0021-55,du·fórṅditer,·fó,fo·,,,,particle_preverb,aspectual and lexicalized meanings,dufórṅditer,They are represented.
388,1,116292,S0021-56,cruthigtir,cruthigtir,cruthaigidir,3pl.pres.ind.pass.,,pass.,verb,"to create, to shape, to form, to produce, to prove, establish",cruthigtir,They are shaped.
389,2,116293,S0021-57,nó trí athleim,nó,nó 1,,,,conjunction,disjunctive: or,.i. nótríathleim,"that is, or by leaping back"
390,3,116294,S0021-57,nó trí athleim,trí,tre,acc.,,,preposition,"through (time or space), by means of, be reason of",.i. nótríathleim,"that is, or by leaping back"
391,6,116295,S0021-57,nó trí athleim,athleim,athléimm,acc.sg.,,,verbal_noun,"the act of re-leaping; second leap, rebound",.i. nótríathleim,"that is, or by leaping back"
392,4,116296,S0021-57,nó trí athleim,ath,aith-,compos.,,,particle_prefix,"re-, ex- second, further ; re-, again",.i. nótríathleim,"that is, or by leaping back"
393,5,116297,S0021-57,nó trí athleim,leim,léimm,nom.sg.,,,verbal_noun,"the act of leaping, attacking, moving, rushing into, meeting death, gushing forth; bound",.i. nótríathleim,"that is, or by leaping back"
394,1,139995,S0021-57,.i.,.i.,.i.,,,,,"id est, it is",.i. nótríathleim,"that is, or by leaping back"
395,2,116298,S0021-58,fil,fil,ad·tá,3sg.pres.ind.rel.,Yes,intrans.,verb,"to be, to exist, ",.i. fil in uisu,"That is, there is in visu."
396,3,116299,S0021-58,in uisu,in,in (Lat),,,,preposition,"in, into ",.i. fil in uisu,"That is, there is in visu."
397,4,116300,S0021-58,in uisu,uisu,uideō,supine,,,verb,to see,.i. fil in uisu,"That is, there is in visu."
398,1,139996,S0021-58,.i.,.i.,.i.,,,,,"id est, it is",.i. fil in uisu,"That is, there is in visu."
399,2,116301,S0021-59,inna luiniche,inna,in 1,gen.sg.fem.,,,definite_article,"the, definite article",.i. inna luiniche,"that is, of the blackbird"
400,3,116302,S0021-59,inna luiniche,luiniche,lonach,gen.sg.fem.,,,adjective,associated with a blackbird,.i. inna luiniche,"that is, of the blackbird"
401,1,139997,S0021-59,.i.,.i.,.i.,,,,,"id est, it is",.i. inna luiniche,"that is, of the blackbird"
402,3,116023,S0021-6,fo·coemallag-sa,fo·coemallag,fo·loing,augm.1sg.pret.,,unclear,verb,"to support, to sustain, to endure, to hold out; to bear;",focoemallagsa,I have endured.
403,1,116024,S0021-6,fo·coemallag-sa,fo·,fo·,,,,particle_preverb,aspectual and lexicalized meanings,focoemallagsa,I have endured.
404,2,116025,S0021-6,fo·coemallag-sa,·coem,com·,,,,particle_augment,perfective augment,focoemallagsa,I have endured.
405,4,116026,S0021-6,fo·coemallag-sa,sa,nota augens,1sg.,,,particle_pronominal,emphasising particle,focoemallagsa,I have endured.
406,1,116303,S0021-60,cit,cit,cid 2,3pl.pres.ind.,,,focus_particle,even,cit,even
407,1,116304,S0021-61,boltigme,boltigme,boltaigidir,1pl.pres.ind.rel.,Yes,trans.,verb,to smell,boltigme,that we smell
408,1,116305,S0021-62,nicon·scithigfar,nicon·,nicon,,,,particle_negative_main,not ever,niconscithigfar,I will never become tired.
409,2,116306,S0021-62,nicon·scithigfar,·scithigfar,scíthaigidir,1sg.fut.,,intrans.,verb,"to become tired, to become fatigued, to become exhausted",niconscithigfar,I will never become tired.
410,6,116307,S0021-63,ó·comteitarrestiss,·comteitarrestiss,con·tetarrat,3pl.past.subj.pass.,,pass.,verb,"to comprise, to comprehend; to contain",ócomteitarrestiss á nobís,by which they would have been comprehended by us.
411,1,116308,S0021-63,ó·comteitarrestiss,ó·,ó 1,dat.,,,preposition,"from, out of, by",ócomteitarrestiss á nobís,by which they would have been comprehended by us.
412,2,116309,S0021-63,ó·comteitarrestiss,∅·,-(s)a·,,,,pronoun_relative,"which, who, whose",ócomteitarrestiss á nobís,by which they would have been comprehended by us.
413,3,116310,S0021-63,ó·comteitarrestiss,·com,con· 1,,,,particle_preverb,aspectual and lexicalized meanings,ócomteitarrestiss á nobís,by which they would have been comprehended by us.
414,4,116311,S0021-63,ó·comteitarrestiss,t,do·,,,,particle_preverb,aspectual and lexicalized meanings,ócomteitarrestiss á nobís,by which they would have been comprehended by us.
415,5,116312,S0021-63,ó·comteitarrestiss,eitar,eter·,,,,particle_preverb,aspectual and lexicalized meanings,ócomteitarrestiss á nobís,by which they would have been comprehended by us.
416,7,116313,S0021-63,á nobís,á,ab (Lat),,,,preposition,"from, away from, out of, down from, since, after, by, at, in, on, etc. ",ócomteitarrestiss á nobís,by which they would have been comprehended by us.
417,8,116314,S0021-63,á nobís,nobís,nōs,,,,pronoun_independent,"we, us",ócomteitarrestiss á nobís,by which they would have been comprehended by us.
418,1,116315,S0021-64,co fris·dúna,co,co 4,,,,complementiser,"so that, until (+independent, leniting)",cofrisdúna,so that it may shut up
419,3,116316,S0021-64,co fris·dúna,fris·dúna,fris·dúna,3sg.pres.ind.,,unclear,verb,"to block, to shut up, to obstruct; to close",cofrisdúna,so that it may shut up
420,2,116317,S0021-64,co fris·dúna,fris·,fris·,,,,particle_preverb,aspectual and lexicalized meanings,cofrisdúna,so that it may shut up
421,1,116318,S0021-65,nicon·gainedar,nicon·,nicon,,,,particle_negative_main,not ever,ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
422,2,116319,S0021-65,nicon·gainedar,·gainedar,gainithir,3sg.pres.ind.,,intrans.,verb,"to be born, to come to life, to be produced, to be derived, to be formed, to originate",ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
423,3,116320,S0021-65,ní,ní,ní 1,nom.sg.,,,pronoun_quantifier,"something; nothing, anything ; not",ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
424,4,116321,S0021-65,ó thucidib,ó,ó 1,dat.,,,preposition,"from, out of, by",ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
425,5,116322,S0021-65,ó thucidib,thucidib,tucait,dat.pl.,,,noun,"cause, reason",ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
426,6,116323,S0021-65,écsamlib,écsamlib,écsamail,dat.pl.fem.,,,adjective,"dissimilar, different, distinct, strange, uncommon, peculiar",ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
427,7,116324,S0021-65,nisi falsum,nisi,nisi,,,,conjunction,"if not, unless, except",ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
428,8,116325,S0021-65,nisi falsum,falsum,falsus,nom.sg.neut.,,,adjective,"deceived, false",ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
429,9,116326,S0021-65,tantum,tantum,tantum,,,,adjective_quantifier,"so many, so great, only",ni congainedar ní óthucidib écsamlib nisi falsum tantum,"Nothing is produced by unlike causes, save only something false."
430,2,116327,S0021-66,amal as·rubartmar,amal,amail 2,,,,conjunction,"as, like; translating Latin ut ",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
431,6,116328,S0021-66,amal as·rubartmar,as·rubartmar,as·beir,augm.1pl.pret.,Maybe,trans.,verb,"to say, to speak, to call , mention",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
432,3,116329,S0021-66,amal as·rubartmar,as·,as· 1,,,,particle_preverb,aspectual and lexicalized meanings,.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
433,4,116330,S0021-66,amal as·rubartmar,∅,nas.rel.particle,,,,particle_relative,nasalising relative particle,.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
434,5,116331,S0021-66,amal as·rubartmar,·ru,ro· 2,,,,particle_augment,"with pres. ind. and subj. with perfective sense; to express potentiality or possibility, with all forms of the verb ; perfective augment",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
435,7,116332,S0021-66,inna clocha,inna,in 1,gen.sg.fem.,,,definite_article,"the, definite article",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
436,8,116333,S0021-66,inna clocha,clocha,cloch,acc.pl.fem.,,,noun,"stone, rock",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
437,9,116334,S0021-66,bíte,bíte,ad·tá,3pl.hab.rel.,,intrans.,verb,"to be, to exist, ",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
438,10,116335,S0021-66,i n-elluch,i,i,dat.,,,preposition,"in, into",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
439,11,116336,S0021-66,i n-elluch,nelluch,ellach,dat.sg.,,,noun,"combination, composition ; joining, uniting; union",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
440,12,116337,S0021-66,in talman,in,in 1,gen.sg.fem.,,,definite_article,"the, definite article",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
441,13,116338,S0021-66,in talman,talman,talam,gen.sg.,,,noun,"earth, world; ground ; land",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
442,1,139998,S0021-66,.i.,.i.,.i.,,,,,"id est, it is",.i. amal asrubartmar inna clocha bíte inelluch intalman,"that is, as we have mentioned the stones that are in the mass of the earth"
443,1,116339,S0021-67,bíte,bíte,ad·tá,3pl.hab.rel.,,intrans.,verb,"to be, to exist, ",bíte immuir,which are in the sea
444,2,116340,S0021-67,i mmuir,i,i,dat.,,,preposition,"in, into",bíte immuir,which are in the sea
